int,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,km2,m,frac,frac,MCM,MCM,1-100,1-100,1-100,1-100,1-100,frac,frac,frac,Frac,frac,frac,fact,fact
WatProvID,RES_INIT,GWT_INIT,GWT_RECH,INFORMAL,RES_FLO,RES_MAX,GWT_MAX,ENV_FRAC,DOM_CONS_F,DOM_REU,IRR_REU,IND_CONS_F,IND_REU,ENV_USE,AREA_WP,HP_ELV,HP_FAC,HP_EFF,RES_extra,DESAL,DOM_PRI,IND_PRI,IRR_PRI,ENV_PRI,DWN_PRI,IRR_CONS_F,URB_DEM,IND_DEM,IRR_AREA,Ext_User,DWN_DEM,Calibration,IRR_COR
1209,0.8,0.7,0.05,0,0.0134,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,49065.3,50,1,0.75,0,-999,99,99,99,99,99,0.95,1,1,1,0,0,1.45,3.31355
1210,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,161.789,50,1,0.75,0,-999,99,99,99,99,99,0.95,1,1,1,0,0,1.45,0
1211,0.8,0.7,0.05,0,0.0138,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,26748.2,50,1,0.75,0,0,99,99,99,99,99,0.84,1,1,1,0,0,1.45,1.7552275
1212,0.8,0.7,0.05,0,0.1784,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,34075.4,50,1,0.75,0,-999,99,99,99,99,99,0.83,1,1,1,0,0,1.45,2.507725
1213,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,27127.3,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.815388
1214,0.8,0.7,0.05,0,0.0511,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,63733.8,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,1.26997
1215,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,7146.91,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.79139675
1216,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,8690.41,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
1217,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,93227.6,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,5.1948925
1218,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,17980,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,4.0760675
1219,0.8,0.7,0.05,0,0.0952,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,57960.9,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,5.770955
1220,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,9947.43,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,2.3345125
1221,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,34502.6,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,5.7450025
1222,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,93983.2,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,3.1492325
1223,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,14390.1,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
1224,0.8,0.7,0.05,0,0.0104,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,122124,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.0934625
1225,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,5347.54,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
1226,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,60975.3,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,2.195655
1227,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,39080.5,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.18442225
1228,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,35573.3,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.94809475
1229,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,38710.8,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.31943425
1230,0.8,0.7,0.05,0,0.0077,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,78307.4,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.9772
1231,0.8,0.7,0.05,0,0.9796,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,36824.1,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,2.951505
1232,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,13716.3,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.653928
1233,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,23665.6,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,3.825005
1234,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,78029.6,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.093955
1235,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,98252.6,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.87498125
1236,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,39656,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,2.241915
1237,0.8,0.7,0.05,0,0.2278,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,12668.4,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,10
1238,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,19550.2,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,3.4919525
1239,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,172128,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.571482
1240,0.8,0.7,0.05,0,0.6861,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,129443,50,1,0.75,0,0,99,99,99,99,99,0.81,1,1,1,0,0,1.02,0.51530275
1241,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,42423.1,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,7.81095
1242,0.8,0.7,0.05,0,0.6333,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,51097.1,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,2.6797925
1243,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,5405.18,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,6.0870675
1244,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,31734.9,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,2.9025375
1245,0.8,0.7,0.05,0,0.0985,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,31591.1,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,4.25937
1246,0.8,0.7,0.05,0,0.0136,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,9015.4,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,4.0146875
1247,0.8,0.7,0.05,0,0.0036,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,39846.2,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,2.431355
1248,0.8,0.7,0.05,0,0.0003,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,20083,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,3.5034875
1249,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,122916,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,0.1
1250,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,69578.9,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,0.1
1251,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,174116,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,1.00E-01
1252,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,295268,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,1.00E-01
1253,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,5406.18,50,1,0.75,0,-999,99,99,99,99,99,0.95,1,1,1,0,0,1.02,0.1
1254,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,7643.77,50,1,0.75,0,-999,99,99,99,99,99,0.78,1,1,1,0,0,1.02,0.158654
1255,0.8,0.7,0.05,0,0.0029,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,25242.4,50,1,0.75,0,-999,99,99,99,99,99,0.72,1,1,1,0,0,1.02,0.84122425
1256,0.8,0.7,0.05,0,0.0059,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,10540.5,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.656217
1257,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,42543.2,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,0
1258,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,63487.7,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,1.1121225
1259,0.8,0.7,0.05,0,0.0249,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,146452,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.666075
1260,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,46349,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,7.5651875
1261,0.8,0.7,0.05,0,0.0029,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,217101,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.0665325
1262,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,36813.5,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,3.4181075
1263,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,78386.9,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,2.0922275
1264,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,58646.2,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,3.4647025
1265,0.8,0.7,0.05,0,0.0058,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,25402.8,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,4.6846575
1266,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,65532.3,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,2.94997
1267,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,6598.7,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.1
1268,0.8,0.7,0.05,0,0.018,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,20825.2,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,2.201165
1269,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,106075,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.1
1270,0.8,0.7,0.05,0,0.002,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,33477,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.072995
1271,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,23668.4,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.1668675
1272,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,5159.85,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
1273,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,87789.3,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.7779175
1274,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,19296.4,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.39401075
1275,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,304491,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,3.4111075
1276,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,235937,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,3.0412425
1277,0.8,0.7,0.05,0,0.9848,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,92130.5,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,3.3241925
1278,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,218236,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,3
1279,0.8,0.7,0.05,0,0.7424,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,327159,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,6.8748025
1280,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,117090,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.2749185
1281,0.8,0.7,0.05,0,0.0015,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,316475,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,10
1282,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,75111.4,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.351159
1283,0.8,0.7,0.05,0,0.0018,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,76708.3,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,0.36783625
1284,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,24584.4,50,1,0.75,0,-999,99,99,99,99,99,0.93,1,1,1,0,0,1.02,0
1285,0.8,0.7,0.05,0,0.0256,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,75542.4,50,1,0.75,0,0,99,99,99,99,99,0.72,1,1,1,0,0,1.02,0
1286,0.8,0.7,0.05,0,0.0279,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,58782.9,50,1,0.75,0,0,99,99,99,99,99,0.71,1,1,1,0,0,1.02,0
1287,0.8,0.7,0.05,0,0.1897,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,148806,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,8.8697525
1288,0.8,0.7,0.05,0,0.2178,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,31701.6,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,4.375505
1289,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,7432.49,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,0
1290,0.8,0.7,0.05,0,0.3392,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,142629,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,0
1291,0.8,0.7,0.05,0,0.0046,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,88854,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,0
1292,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,16419.3,50,1,0.75,0,0,99,99,99,99,99,0.93,1,1,1,0,0,1.02,3.70288
1293,0.8,0.7,0.05,0,0.0323,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,8238.74,50,1,0.75,0,-999,99,99,99,99,99,0.84,1,1,1,0,0,1.02,1.8085675
1294,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,746.102,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,3.70288
1295,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,1386.89,50,1,0.75,0,0,99,99,99,99,99,1,1,1,1,0,0,1.02,0
1296,0.8,0.7,0.05,0,0.1058,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,78780.8,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,0.1
1297,0.8,0.7,0.05,0,0.014,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,66806.4,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,1.8774675
1298,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,12746.3,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,1.47248
1299,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,17465.9,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,2.6455575
1300,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,14437.8,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.8911425
1301,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,122120,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.47172775
1302,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,50246,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.270901
1303,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,25359.6,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,10
1304,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,22048.9,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.72503375
1305,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,50611.4,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,2.948885
1306,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,99783.7,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,10
1307,0.8,0.7,0.05,0,0.9648,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,77310.4,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,2.9476
1308,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,58904.1,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
1309,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,24697.8,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
1310,0.8,0.7,0.05,0,0.2,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,171491,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.7799275
1311,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,194087,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.89822975
1312,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,87589.5,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.67933775
1313,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,97829.4,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.86868375
1314,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,25980.7,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,1.1591625
1315,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,127787,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,4.779355
1316,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,35433.2,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,5.518885
1317,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,60203.9,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,5.3813175
1318,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,815557,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,0
1319,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,365208,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,0.1
1320,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,5279.18,50,1,0.75,0,-999,99,99,99,99,99,0.95,1,1,1,0,0,1.02,0
1321,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,708793,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,1.00E-01
1322,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,461644,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,0.1
1323,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,228059,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,0
1324,0.8,0.7,0.05,0,0.1114,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,461002,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,0.1
1325,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,1067570,50,1,0.75,0,0,99,99,99,99,99,0.95,1,1,1,0,0,1.02,1.00E-01
1326,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,84234.1,50,1,0.75,0,0,99,99,99,99,99,0.94,1,1,1,0,0,1.02,0
1327,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,23355.5,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0.1
1328,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,6044.96,50,1,0.75,0,-999,99,99,99,99,99,0.82,1,1,1,0,0,1.02,2.1603275
1329,0.8,0.7,0.05,0,0.0111,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,41378.3,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,4.121725
1330,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,8381.18,50,1,0.75,0,-999,99,99,99,99,99,0.7,1,1,1,0,0,1.02,3.0749125
1331,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,407.224,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
1333,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,601.453,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
1334,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,3299.19,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
1335,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,5404.84,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
1336,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,4185.38,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
1337,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,4237.97,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
1338,0.8,0.7,0.05,0,0,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,5025.84,50,1,0.75,0,0,99,99,99,99,99,0.7,1,1,1,0,0,1.02,0
1339,0.8,0.7,0.05,0,0.0824,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,26435.2,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,10
1340,0.8,0.7,0.05,0,0.1606,0.1,0.05,0.2,0.8,0.5,0.2,0.8,0.5,0,147277,50,1,0.75,0,0,99,99,99,99,99,0.82,1,1,1,0,0,1.02,1.7639825
