int,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,frac,km2,m,frac,frac,MCM,MCM,1-100,1-100,1-100,1-100,1-100,frac,frac,frac,Frac,frac,frac,fact,fact
WatProvID,RES_INIT,GWT_INIT,GWT_RECH,INFORMAL,RES_FLO,RES_MAX,GWT_MAX,ENV_FRAC,DOM_CONS_F,DOM_REU,IRR_REU,IND_CONS_F,IND_REU,ENV_USE,AREA_WP,HP_ELV,HP_FAC,HP_EFF,RES_extra,DESAL,DOM_PRI,IND_PRI,IRR_PRI,ENV_PRI,DWN_PRI,IRR_CONS_F,URB_DEM,IND_DEM,IRR_AREA,Ext_User,DWN_DEM,Calibration,IRR_COR
774,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,464325,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.00210334
775,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,226946,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.025720646
776,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,172380,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.01712489
777,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,68804.3,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.001545792
778,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,70030,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.012192612
779,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,27271,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.000056045
780,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,411768,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.001618017
781,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,148033,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.007501409
782,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,117508,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.006549968
783,0.8,0.7,1,0,0.3091,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,77724.4,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.023347818
784,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,98478.2,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.009494291
785,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,67317.2,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.002460344
786,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,19879.8,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.000216126
787,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,11934.5,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.002646822
788,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,42253.4,50,1,0.75,1000,-999,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,2
789,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,131363,50,1,0.75,1000,-999,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,2
790,0.8,0.7,1,0,0.0254,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,304414,50,1,0.75,1000,-999,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,2
791,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,5168.71,50,1,0.75,1000,-999,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,1.388528339
792,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,195709,50,1,0.75,1000,-999,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,2
793,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,14884.9,50,1,0.75,1000,-999,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,1.414843571
794,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,92885.5,50,1,0.75,1000,-999,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,2
795,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,14580,50,1,0.75,1000,-999,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,2
796,0.8,0.7,1,0,0.0216,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,1595540,50,1,0.75,1000,0,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,1.627678577
797,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,70273.1,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.005801271
798,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,7100,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.012454465
799,0.8,0.7,1,0,0.1544,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,72675.3,50,1,0.75,1000,0,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.026518885
800,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,17830.3,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.002699528
801,0.8,0.7,1,0,0.0216,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,122939,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.042874937
802,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,34707.9,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.168467858
803,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,25813.3,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.025480864
804,0.8,0.7,1,0,0.0003,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,15275.9,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.012619558
805,0.8,0.7,1,0,0.7341,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,48633.6,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.023188429
806,0.8,0.7,1,0,0.1787,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,31476.2,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.964539522
807,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,43551.8,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.44285393
808,0.8,0.7,1,0,0.0019,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,37013.8,50,1,0.75,1000,0.688235294,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.458108566
809,0.8,0.7,1,0,0.0091,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,14126.7,50,1,0.75,1000,-999,99,99,99,99,99,0.964,1,1,0.975103734,0,0,1.02,2
810,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,7872.42,50,1,0.75,1000,-999,99,99,99,99,99,0.898,1,1,0.924276169,0,0,1.02,2
811,0.8,0.7,1,0,0.219,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,2593.34,50,1,0.75,1000,-999,99,99,99,99,99,0.958,1,1,0.970772443,0,0,1.02,2
812,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,7568.14,50,1,0.75,1000,0,99,99,99,99,99,0.928,1,1,0.948275862,0,0,1.02,1.93488478
813,0.8,0.7,1,0,0.1269,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,422450,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.450049278
814,0.8,0.7,1,0,0.2936,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,279914,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,2
815,0.8,0.7,1,0,0.0019,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,813326,50,1,0.75,1000,0.122727273,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.466173617
816,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,115210,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.5085508
817,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,67735.5,50,1,0.75,1000,0.122727273,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,2
818,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,60328.3,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,2
819,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,434.752,50,1,0.75,1000,0,99,99,99,99,99,1,1,1,1,0,0,1.02,1.955187855
820,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,1028.03,50,1,0.75,1000,0,99,99,99,99,99,1,1,1,1,0,0,1.02,2
821,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,213.141,50,1,0.75,1000,0,99,99,99,99,99,1,1,1,1,0,0,1.02,1.73048489
822,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,388.218,50,1,0.75,1000,0.688235294,99,99,99,99,99,1,1,1,1,0,0,1.02,1.642419162
823,0.8,0.7,1,0,0.0104,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,58436.7,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
824,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,101235,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
825,0.8,0.7,1,0,0.0048,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,153952,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
826,0.8,0.7,1,0,0.005,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,115395,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
827,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,163963,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.112321225
828,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,185.085,50,1,0.75,1000,1,99,99,99,99,99,0.4,1,1,1,0,0,1.02,1.002866557
829,0.8,0.7,1,0,0.027,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,135550,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
830,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,43296.7,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.207575834
831,0.8,0.7,1,0,0.0111,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,17090.9,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
832,0.8,0.7,1,0,0.4196,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,29133.6,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
833,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,11160.7,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.175819345
834,0.8,0.7,1,0,0.0052,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,38167.7,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,2
835,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,79358.2,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.641632692
836,0.8,0.7,1,0,0.4123,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,68265,50,1,0.75,1000,0.027272727,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.823039811
837,0.8,0.7,1,0,0.4835,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,16226,50,1,0.75,1000,0.027272727,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.387648549
838,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,7106.1,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.413823998
839,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,17798,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.205485943
840,0.8,0.7,1,0,0.026,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,58327.2,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.082691088
841,0.8,0.7,1,0,0.7534,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,46351.8,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.020692184
842,0.8,0.7,1,0,0.0019,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,26394.9,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.130121174
843,0.8,0.7,1,0,0.0448,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,8744.56,50,1,0.75,1000,0.688235294,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,2
844,0.8,0.7,1,0,0.2086,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,24069.1,50,1,0.75,1000,9.73,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.339689658
845,0.8,0.7,1,0,0.1043,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,25633.8,50,1,0.75,1000,9.73,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.10511267
846,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,321.85,50,1,0.75,1000,18.9,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.099627945
847,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,5022.37,50,1,0.75,1000,11.13333333,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.095399548
848,0.8,0.7,1,0,0.1689,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,9288.63,50,1,0.75,1000,33.5,99,99,99,99,99,0.952,1,1,0.966386555,0,0,1.02,1.15592772
849,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,37420,50,1,0.75,1000,25,99,99,99,99,99,0.832,1,1,0.865384615,0,0,1.02,1.002900446
850,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,12821.1,50,1,0.75,1000,140,99,99,99,99,99,0.946,1,1,0.961945032,0,0,1.02,1.077253696
851,0.8,0.7,1,0,0.2188,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,10228.6,50,1,0.75,1000,47.3,99,99,99,99,99,0.928,1,1,0.948275862,0,0,1.02,1.969513465
852,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,373.488,50,1,0.75,1000,0,99,99,99,99,99,0.97,1,1,0.979381443,0,0,1.02,1.016489365
853,0.8,0.7,1,0,0.2425,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,20426.7,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.369010672
854,0.8,0.7,1,0,0.1754,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,11602.7,50,1,0.75,1000,0.05,99,99,99,99,99,0.838,1,1,0.871121718,0,0,1.02,1.168513865
855,0.8,0.7,1,0,0.2153,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,80348.7,50,1,0.75,1000,0.05,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.490701371
856,0.8,0.7,1,0,0.2105,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,95043.1,50,1,0.75,1000,0.05,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.563517583
857,0.8,0.7,1,0,0.2187,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,63324.7,50,1,0.75,1000,0.05,99,99,99,99,99,0.832,1,1,0.865384615,0,0,1.02,1.243921195
858,0.8,0.7,1,0,0.0761,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,50336.1,50,1,0.75,1000,205,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.044040128
859,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,20088.3,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.005510512
860,0.8,0.7,1,0,0.5995,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,69565.7,50,1,0.75,1000,205,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.02481557
861,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,26076.6,50,1,0.75,1000,25,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.012462197
862,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,107.799,50,1,0.75,1000,9.73,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.032604479
863,0.8,0.7,1,0,0.018,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,14563.6,50,1,0.75,1000,5.833333333,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.052993925
864,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,13507.2,50,1,0.75,1000,5.833333333,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.045829294
865,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,17763.7,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.003623459
866,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,6663.72,50,1,0.75,1000,5.833333333,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.040867199
867,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,8673.56,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.005244944
868,0.8,0.7,1,0,0.0347,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,56796.2,50,1,0.75,1000,5.833333333,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.02627994
869,0.8,0.7,1,0,0.0416,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,107943,50,1,0.75,1000,5.833333333,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.039442534
870,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,17886.8,50,1,0.75,1000,5.833333333,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.051818844
871,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,17684.1,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.03262306
872,0.8,0.7,1,0,0.9144,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,50442.5,50,1,0.75,1000,1,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.033860419
873,0.8,0.7,1,0,0.1967,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,85285.5,50,1,0.75,1000,9.85,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.02,1.042865034
874,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,81789.8,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.98,1.73790545
875,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,75210,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.98,1.258026687
876,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,34735.7,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.98,2
877,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,42143,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.98,2
878,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,90714.9,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.98,2
879,0.8,0.7,1,0,0.0395,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,128370,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.98,2
880,0.8,0.7,1,0,0.0002,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,80958.5,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.98,2
881,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,21827.2,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.98,1.46261247
882,0.8,0.7,1,0,0.0075,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,72015,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.98,1.415366932
883,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,17425.3,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.98,1.526601678
884,0.8,0.7,1,0,0.1503,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,98189.9,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.98,1.169091587
885,0.8,0.7,1,0,0.1536,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,59787.1,50,1,0.75,1000,0,99,99,99,99,99,0.82,1,1,0.853658537,0,0,0.98,2
886,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,26555.1,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.001225448
887,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,53297.9,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.002993361
888,0.8,0.7,1,0,0.7326,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,66307.5,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.009026775
889,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,13400.4,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.007931822
890,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,35707.9,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.012782571
891,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,48603.8,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.003481517
892,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,140793,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.035218307
893,0.8,0.7,1,0,0.0298,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,56278,50,1,0.75,1000,-999,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.073108944
894,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,9841.16,50,1,0.75,1000,0.955,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.159704184
895,0.8,0.7,1,0,0.2592,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,57641.9,50,1,0.75,1000,0.955,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.028241448
896,0.8,0.7,1,0,0.3465,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,182560,50,1,0.75,1000,0.955,99,99,99,99,99,0.82,1,1,0.853658537,0,0,1.02,1.006497362
897,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,8702.37,50,1,0.75,1000,-999,99,99,99,99,99,0.88,1,1,0.909090909,0,0,1.02,1.000209513
898,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,22940.4,50,1,0.75,1000,-999,99,99,99,99,99,0.886,1,1,0.914221219,0,0,1.02,1.00192483
899,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,112.925,50,1,0.75,1000,0,99,99,99,99,99,0.4,1,1,1,0,0,1.02,2
900,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,356.054,50,1,0.75,1000,0,99,99,99,99,99,0.4,1,1,1,0,0,1.02,2
901,0.8,0.7,1,0,0,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,6847.74,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.15,1.014805785
902,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,20632.5,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.15,1.012836846
903,0.8,0.7,1,0,0.2,0.1,2,0.2,0.8,0.5,0.6,0.8,0.5,0,17691.4,50,1,0.75,1000,-999,99,99,99,99,99,0.892,1,1,0.919282511,0,0,1.15,1.712835711
